,id,label,text,img
4638,91683,1,"hello dispatch, white folks are celebrating killing other white folks for land that ain't theirs", rugby_ball groenendael baseball Bouvier_des_Flandres malinois
4639,82104,1,hell yeah nig- i mean brother!!!, sweatshirt jersey comic_book mask ski_mask
4640,14589,0,they don't deserve to suffer, orangutan platypus three-toed_sloth echidna patas
4641,81036,0,perfect day until you remember you haven't showered in a week, comic_book jersey book_jacket web_site envelope
4642,17356,0,nothing is stronger than love except a tiger ii, tank half_track cannon trailer_truck jersey
4643,42597,0,can you tag your friend tell them i found their baby pic, orangutan siamang fox_squirrel suspension_bridge chimpanzee
4644,84076,0,when you're lonely and have no one to pull the anal beads out for you, web_site corkscrew can_opener carpenter's_kit rifle
4645,51270,0,what life feels without moisturizer, mask zebra trilobite Indian_cobra sidewinder
4646,91372,1,when you're muslim but you have oil, Windsor_tie lab_coat suit groom academic_gown
4647,93615,0,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle, candle matchstick jack-o'-lantern altar comic_book
4648,59471,1,i bet her pillows dont have pillowcases, book_jacket bath_towel sunscreen hog butcher_shop
4649,58609,1,after group sex mohammed is very tired, book_jacket ox comic_book African_hunting_dog oxcart
4650,26831,1,making mashed potatoes, tricycle bicycle-built-for-two knee_pad mountain_bike unicycle
4651,20374,1,new zealand: dozens dead in mass shooting usa: -first time?, Windsor_tie suit comic_book lab_coat racket
4652,67398,0,well look at you i've never fingered a potato, eggnog spaghetti_squash bagel nipple banana
4653,30249,0,it's racist to call me a goat humper even though i hump goats, bighorn ram gazelle ibex llama
4654,37285,0,"i'm sure glad i dodged that bullet fuck white women asians are cute and tight asf i should know, i watch anime and hentai", brassiere web_site dumbbell barbell bikini
4655,48651,0,go back to sleep your government is in control, shower_cap apron bathing_cap bulletproof_vest maillot
4656,61208,0,im not racist i love all my friends, Windsor_tie suit comic_book book_jacket cornet
4657,72965,0,don't shoot im unarmed, rapeseed paintbrush lakeside wool ear
4658,38129,1,"jewish man hears a knock on his door, presumably an ss officer, as he was preparing to flee his home, 1942 (colorized)", comic_book web_site academic_gown packet book_jacket
4659,6759,1,girl: how do you eat pussy? me: like a retard tasting ice cream for the first time, ice_lolly candle lotion corn Band_Aid
4660,85714,0,when you're friends make fun of you for having a weird shaped body, vase abaya saltshaker whiskey_jug soap_dispenser
4661,97361,0,how do mexicans feel about trumps wall? they'll get over it, comic_book sombrero book_jacket mask maraca
4662,37615,1,i thought of something funnier than 9/11 the holocaust, packet swing pajama comic_book plunger
4663,45103,0,vikings walk in. fuck shit up. walk out, crutch book_jacket pickelhaube panpipe komondor
4664,40265,0,"excuse me, do you have a moment to talk about racism?", sweatshirt vestment poncho cloak torch
4665,54062,0,danish bacon ... it's gonna rock your world, tobacco_shop bookshop comic_book confectionery barbershop
4666,21056,0,how dark is your humor? me:, cloak vestment abaya book_jacket gown
4667,13607,0,respect your elders they've learned a lot in their time, shower_cap panpipe sombrero prayer_rug book_jacket
4668,58061,1,i now have two identities transgender and transfat, wig lipstick book_jacket hand_blower cellular_telephone
4669,83916,0,"dad why do we stink? so blind people can hate us too, son", skunk sleeping_bag polecat African_hunting_dog parachute
4670,84926,1,a short histoy of u.s. presidents, panpipe plate_rack matchstick coil nematode
4671,14598,0,"lawd, please give me strength to walk away peacefully because we both know i don't have the bail money", otter otterhound brown_bear Airedale Lakeland_terrier
4672,35189,1,when you don't abort the baby and it dies anyways, studio_couch bassinet cradle pillow space_shuttle
4673,25341,0,happy birthday ya lil goat fucker, bighorn llama ram ox book_jacket
4674,75402,1,"we've reviewed your report of the group ""all jews should be burned alive"" and found that it doesn't violate facebook's terms of service..", abaya web_site jean notebook cloak
4675,43852,0,when mom calls you by your full name, web_site abaya stole hair_spray brassiere
4676,10398,1,arabs arabs how could the jews do this to us, cellular_telephone suit Loafer book_jacket revolver
4677,42591,0,"instructor: ...and this is how you take off me: ok cool, but how do i land? instructor: good question", warplane wing parachute projectile missile
4678,46302,0,when you escape a heatwave a sprinkler, swimming_trunks diaper fountain swing croquet_ball
4679,73620,0,"if one drop of semen contains more life than a drop of blood, then why don't vampires suck cock? oh wait......twilight", book_jacket stage pick web_site comic_book
4680,34596,1,i like my coffe like i like my slaves extra dark, lab_coat beaker plate web_site sunscreen
4681,94578,0,that face she makes when ahmed hits the g-spot, mask book_jacket cloak sweatshirt ski_mask
4682,81257,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals", corn ear Band_Aid book_jacket ice_lolly
4683,35890,0,"a vaginai is like a tin roof if you don't nail it enough, it ends up over at the neighbors", sunglasses jersey sunglass Band_Aid seat_belt
4684,40378,1,"women are like parking spots usually, the best ones are taken... so when no one is looking-stick it in the disabled one", book_jacket dumbbell brassiere lipstick maillot
4685,83701,0,will you hurry up and die you chocolatey little fucker i'm fucking starving, bell_pepper butternut_squash nipple hook beer_bottle
4686,21604,0,bruce jenner's cat, Persian_cat indri marmoset titi Madagascar_cat
4687,80714,0,"as for the open liquor, i live in my car. my car is my home. i'm sure you have liquor in your home. cops pull you over in your house, how is that open liquor?", library web_site academic_gown book_jacket quill
4688,63057,1,smh kids these days rely too much on technology, stretcher mosquito_net bikini sleeping_bag mountain_tent
4689,59714,1,the media calls them refugees but this is what you will get, torch stage volcano geyser fountain
4690,8357,0,nazi soldiers used flame throwers to clear trenches, projectile missile warplane rifle aircraft_carrier
4691,68329,0,i just hear my girlfriend is pregnant, sunglass sunglasses minivan sunscreen minibus
4692,35086,1,when god sees people claiming that there are more than two genders isn't that my decision?, book_jacket comic_book doormat packet tiger
4693,2461,0,"whenever you feel stupid, remember this", oboe cellular_telephone torch web_site bassoon
4694,25483,0,hey look at me! i'm wearing a yellow hat!, ballplayer stage cowboy_hat barbershop plunger
4695,6378,1,let's end racism, three-toed_sloth orangutan platypus patas echidna
4696,34106,0,when all your army's peaceful solutions fail you know what our problems require special forces' unconventional solutions, ski_mask whistle neck_brace syringe umbrella
4697,86974,0,proud to exercise my beliefs, lab_coat Indian_cobra book_jacket stethoscope cellular_telephone
4698,83059,0,"a ""man bun?"" i tie my hair like that giving head", brassiere gown maillot wig jersey
4699,62705,1,do you want to know the real reason they don't want 5.7 million muslims rioting in their streets the french government hasn't mentioned terrorism?, book_jacket comic_book web_site bell_cote volcano
4700,35964,0,has an interview.. ...shoots out truth, lab_coat stage web_site theater_curtain flute
4701,42073,1,destroy diversity. preserve the uniqueness of white culture, hook rule coral_fungus letter_opener refrigerator
4702,85173,0,meanwhile at the isis strip club, Arabian_camel triceratops comic_book mushroom ostrich
4703,39785,1,how long can i run? till the chain tightens, Band_Aid book_jacket barbershop comic_book cellular_telephone
4704,32514,0,my first high school football game was a lot like my first time having sex... i was bloody and sore at the end but at least my dad came, rugby_ball miniskirt soccer_ball racket pole
4705,7685,1,"*when i finally snap and actually kill myself after years of saying ""i wanna die""* my friends: you did it. you crazy son of a bitch, you did it", bow_tie Windsor_tie suit cornet book_jacket
4706,89025,1,is that guy fucking a goat god damit carl...he is, gasmask comic_book oxygen_mask matchstick crash_helmet
4707,84790,0,the first president they can't control ...and they don't likeit!, Sussex_spaniel Windsor_tie racket suit comic_book
4708,85476,1,sometimes a man's purpose in a woman's life is to help her become a better woman... for another man, sweatshirt jersey poncho prison wig
4709,65804,1,"""so i'm expected to walk on eggshells in my own country just so i don't offend some 7th century islamic goat humpers who ain't figured out yet this is the 21st century???"" ""what the hell kinda meat headed bullshittery do you call that?!??""", chain_mail bathing_cap shower_cap web_site barbershop
4710,76510,0,"chelsea clinton... so ugly that when she gives head, it counts as anal", jersey wig poncho sweatshirt wool
4711,82756,1,destroying babri hindu niqqas after buslims after throwing stones on local mandir, jean crib pajama carton wardrobe
4712,93764,0,"dude, sometimes when i close my eyes i can't see", wig hair_spray bathtub maillot brassiere
4713,49615,1,no money for them plenty of money for them, stage cowboy_hat unicycle rugby_ball military_uniform
4714,60578,1,send me sexy pic, book_jacket ox oxcart ram bighorn
4715,73581,1,we are the knights who say nigger, broom paintbrush book_jacket swab grocery_store
4716,58217,0,dudes be like i'm just going to like all of her pics... except for the ones of her and her man, sunscreen face_powder Band_Aid lotion comic_book
4717,7318,0,"you say i'm racist because i don't want illegals here? i have some news for you. ""illegal"" isn't a race, morons", comic_book suit Windsor_tie book_jacket web_site
4718,48320,0,what the neighbors see what my father sees, gown web_site jean groom cellular_telephone
4719,17469,0,"chelsea clinton.. so ugly that when she gives head, it counts as anal", wig web_site hand_blower jersey Band_Aid
4720,83765,0,so....i guess you can't give me an old fashioned... ....how bout a bj?, brassiere lotion diaper bubble sunscreen
4721,13856,0,officer down, dumbbell pay-phone reflex_camera prison lawn_mower
4722,80513,0,"put'n the ""ham"" in mohamed", rotisserie hog hippopotamus butcher_shop American_lobster
4723,24083,1,i don't see a poblem with banging my sister adam and eves kids had to bang to populate the world, pickup jeep minibus Model_T convertible
4724,10675,1,handjobs sold separately!, bathing_cap snorkel paddle bikini canoe
4725,98047,0,never trust women, sweatshirt shovel ski_mask jersey military_uniform
4726,6537,0,lust and love, bow_tie groom pomegranate suit bassoon
4727,17086,0,oh you're triggered? must be hard being a special snowflake, cellular_telephone hand-held_computer crossword_puzzle remote_control book_jacket
4728,70628,0,it's a piece of cake if she's not awake, cellular_telephone wig barbershop jersey hair_spray
4729,71263,1,listen up sweetheart and let this sink in i never owned any slaves and you never picked any cotton. here ends the lesson. i don't owe you shit, bassoon lighter drumstick nail comic_book
4730,95467,1,how! can i get dat percap?, fur_coat bonnet feather_boa panpipe sombrero
4731,85243,0,"attacks trump's unpaid daughter pays her own daughter $750, 000 to send out mailers", bassoon book_jacket wig comic_book microphone
4732,30764,0,are we there yet, sweatshirt cellular_telephone volcano binoculars tripod
4733,90864,0,rice cooker now versus in 1945, measuring_cup frying_pan mixing_bowl Dutch_oven tub
4734,34015,0,sorry if i offended you but maybe you needed to be offended here's my apology and one more thing... fuck you!!, cardigan stole bonnet wool mitten
4735,36710,0,rise of the planet of the apes (1963), gorilla three-toed_sloth howler_monkey siamang chimpanzee
4736,61950,0,"muslim at the entrance: ""hello brother!"" brenton tarrant:", racket ballplayer basketball barbershop ping-pong_ball
4737,54290,1,"today's gop base he's old, he's white, he's believes all the shit he hears on grumpy and he fox news", book_jacket brass harp comic_book ice_lolly
4738,83140,0,when the food you made actually taste good, face_powder lab_coat hair_spray lotion ear
4739,26153,1,"when your ex says ""you won't find a b*tch half the woman i am""", maillot jersey maillot miniskirt wool
4740,76083,1,i'm taking my clock to school, sweatshirt punching_bag wok cuirass cloak
4741,48512,0,mississippi wind chime, pop_bottle perfume water_bottle water_jug beaker
4742,71568,0,raising goats is hard work, volleyball stretcher ox maypole horizontal_bar
4743,61702,0,"people think i go out of my way to piss them off trust me, it's not out of my way at all", Windsor_tie suit bow_tie comic_book academic_gown
4744,18943,0,jack nicholson is a savage at lakers games when he sceams at the players, Windsor_tie suit bow_tie lab_coat sunglasses
4745,21950,1,first gay pride parade! can't wait! making history, sunglass sunglasses assault_rifle jersey rifle
4746,10576,0,emmanuel macron said: 'nationalism is treason' if not for the u.s. you'd be saying that in german right now, Windsor_tie web_site comic_book groom suit
4747,43857,0,that's why we bomb you, cannon plow horse_cart tricycle tractor
4748,28063,0,let's take out the trash impeach both, cellular_telephone miniskirt whistle jinrikisha bearskin
4749,48639,0,disney and chill ?, maillot bikini flute brassiere swimming_trunks
4750,50341,0,when this happened at home i had no one i could tell, mortarboard wig lipstick academic_gown seat_belt
4751,92085,0,creeps into your childs room empties his sack, cloak groenendael bearskin titi patas
4752,74362,0,when someone asks me to remove a picture because they're offended, suit Windsor_tie Loafer groom academic_gown
4753,59178,0,did nazi that coming, book_jacket sax stage microphone oboe
4754,94176,1,the new space saving dishwasher you can hang it anywhere!, book_jacket gown comic_book prison hoopskirt
4755,27915,0,classic photo of anne frank, pajama book_jacket hair_spray violin ice_lolly
4756,24853,0,where do suicide bombers go after they die? everywhere, panpipe matchstick book_jacket apiary marimba
4757,4273,0,have you seen my bag, wig suit wool sweatshirt stole
4758,67283,0,i'm trying to put a load in the dishwasher him: let me help you!, pajama dishwasher gown kimono ballplayer
4759,3728,0,"stalin: if you invade us, you break our agreement hitler: quicksaving..", comic_book envelope book_jacket carton menu
4760,17894,0,"i vote republican... ...because i may not have much, but republicans will make sure others have even less", oboe rifle assault_rifle flute bassoon
4761,85496,0,"go home, snail you are drunk", snail conch hermit_crab slug maze
4762,12876,0,fucking aye, flute drumstick suit Windsor_tie bow_tie
4763,98367,1,if asians got random english tattoos too it means love in english!, book_jacket guillotine carton web_site brassiere
4764,25063,0,fur missile incoming, Maltese_dog West_Highland_white_terrier Tibetan_terrier Norfolk_terrier Yorkshire_terrier
4765,20978,0,hey these arent mcdonalds fries, toilet_seat plate mixing_bowl waffle_iron potter's_wheel
4766,37295,1,how to get a black guy to see his baby, crib cradle shopping_basket carton bassinet
4767,30296,1,when the un adds another million to the holocaust death toll, gown abaya groom plastic_bag lab_coat
4768,65930,0,when you're losing an argument against your black friend, drumstick sliding_door shoji flute pool_table
4769,2456,0,"people are loosing their minds over terrorism and isis in america... and veterans are all like... ""wake me up when i can go fuck shit up and not go to iail for it""", assault_rifle rifle bulletproof_vest revolver military_uniform
4770,39542,0,what does blm stand for? black lives matter, stage matchstick spotlight perfume traffic_light
4771,18450,0,"women ask for equal rights, so i give them equal lefts aswell", swimming_trunks diaper sandbar seashore bathing_cap
4772,90274,0,laughs in [majority of u.s crime rate], book_jacket comic_book web_site envelope tray
4773,86431,0,from no child left behind to no child left alive, mortarboard academic_gown web_site groom bassoon
4774,5863,1,hello brother wait is that a shotgun?, beagle Walker_hound English_foxhound black-and-tan_coonhound bluetick
4775,61723,1,black people mitochondria being the powerhouse of the cell, hammer can_opener dumbbell drumstick hook
4776,50741,0,lol i missed my period last week, lab_coat sweatshirt bakery jean shoe_shop
4777,93127,0,black power white power keep poking that bear, Band_Aid sunscreen lotion baseball harmonica
4778,91024,1,they want this not because they love you they need to mix breed to preserve their species, crash_helmet motor_scooter baseball sunglass moped
4779,83207,0,who said that women can't park, go-kart racer bobsled sports_car amphibian
4780,3289,0,fuck banks fuck indians too, ballplayer tench baseball mountain_bike cowboy_hat
4781,82647,0,dark humor is like food not everyone gets it. #justnorthkoreathings, torch reflex_camera car_mirror jersey sunglass
4782,2168,0,how many fucking accounts do you assholes have?, Band_Aid ballplayer drumstick baseball hair_spray
4783,27810,1,"shoot boy, i ain't racist i've got four black tires and a color tv", book_jacket moving_van beach_wagon recreational_vehicle mobile_home
4784,7236,1,"when you realize that ""ginger"" is just the n-word, rearranged", wig jersey sweatshirt stole wool
4785,60759,0,you see this pig? it's called muhammad, abaya web_site notebook grand_piano hand-held_computer
4786,32640,0,went outside today yolo, pajama hair_spray web_site hand_blower red_wine
4787,59701,0,after 3 million years of evolution we have only lost the hair!, Egyptian_cat Boston_bull Mexican_hairless basenji toy_terrier
4788,26174,1,a muslim ban would've stopped that, suit bow_tie academic_gown Windsor_tie groom
4789,20891,0,"""gun control"" doesn't mean what you think it means it means only the state will have guns if you think that's a good idea you need to read a history book", assault_rifle rifle military_uniform chain_saw revolver
4790,51469,0,is this mother fucker serious? where in the hell am i going to find a truck load of bitches?, cloak ski_mask neck_brace book_jacket sweatshirt
4791,25731,0,when you die and go to heaven but now have to wait for your doggo to join you, jean sweatshirt jersey malinois Loafer
4792,48276,0,master chef with low rating master chef with high rating, book_jacket comic_book syringe drumstick hammer
4793,1975,1,valentine in islamic countries, standard_poodle Great_Dane borzoi whippet English_setter
4794,17089,0,"about my page there will be shit you don't like, i'm going to post it anyway", orangutan chimpanzee gorilla siamang howler_monkey
4795,34152,1,how can this be allowed a free home and benefits? when this man was allowed to die on the streets after serving this country, abaya sweatshirt sleeping_bag cloak parking_meter
4796,70432,1,its national hebrew day go pick up a hot jewish girl, rifle paddle tobacco_shop caldron steel_drum
4797,39058,1,i like my niggers like i like my christmas ornaments hanging from my tree, bolo_tie jean buckle cleaver hatchet
4798,69534,0,once you go black you deserve it, quill lab_coat library restaurant crossword_puzzle
4799,47368,0,now what !? captain vagina hit them with your purse?, Windsor_tie suit web_site comic_book lab_coat
4800,15746,0,our dad is potato farmer, rotisserie barrow banana corn plow
4801,76351,0,this is anne frank in june 1929, marimba notebook lab_coat cardigan web_site
4802,28659,1,christians are retarded, limousine cinema theater_curtain slot tobacco_shop
4803,92645,1,when the jews genocide you so hard for 50 years that your population triples, Band_Aid prison pick can_opener nail
4804,48923,0,when americans realize fish swim in schools, assault_rifle rifle military_uniform bulletproof_vest tripod
4805,17208,1,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs', half_track fire_engine Model_T racer tow_truck
4806,5376,0,did you know you are supposed to pull anal beads out slowly? i didn't... i started the wife up like a fucking chainsaw, tiger tiger_cat jaguar leopard zebra
4807,97531,1,blacks when they hear kilometers per hour instead of monkeys per yard, jersey web_site dumbbell rule jean
4808,67352,0,play stupid games win stupid prizes, suit Windsor_tie bow_tie comic_book groom
4809,50689,1,when you're shooting up the school and the cops shoot the black kid that's running away, toyshop swing envelope rule hook
4810,60143,0,every day you spent home sick from school was spent with bob, comic_book suit toyshop web_site groom
4811,25498,1,"gudako: top fans gay top fans : admin gay it's fine for me to say that, but not for you!", wig comic_book miniskirt maillot brassiere
4812,47125,0,when i grow up i wanna be a famous rapper, bathing_cap plow head_cabbage harvester web_site
4813,9263,0,"eix bafe2, i didn't sign up for this shit", pick hair_spray comic_book Band_Aid tennis_ball
4814,49850,0,flight attendant: *yawns* deaf passengers:, dishwasher jersey washer pajama refrigerator
4815,92831,0,when she say its not you its me bitch its finna be yo eye, suit Loafer bow_tie Windsor_tie comic_book
4816,32459,0,only man to award a terrorist 10.5 million dollars for killing an american oldier....fucking scum bag!, book_jacket theater_curtain academic_gown comic_book suit
4817,29357,1,it can't be homicide if there is no race, military_uniform pickelhaube book_jacket bulletproof_vest prison
4818,59801,0,when the kush so good you lose chromosomes, comic_book shoe_shop jersey toyshop barbell
4819,80613,0,celebrating the weekend like, fountain chain swing cowboy_boot bathing_cap
4820,43152,0,this shit right here is why i suicide people, stage microphone flute sax whistle
4821,72915,0,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching", hand-held_computer loupe perfume ballpoint web_site
4822,64025,0,hitler giving his speech to german people, microphone syringe book_jacket stage spotlight
4823,23059,0,when a parent tells me that their kid is an angel [whispering] so was lucifer, Windsor_tie suit groom comic_book web_site
4824,14028,0,"i'm an evolved monkey on a cartoon ball, nasa told me, its science bruh!", wombat book_jacket wig breastplate soft-coated_wheaten_terrier
4825,78190,0,it's not high treason it's alternative loyalty, stage hair_spray miniskirt dumbbell maillot
4826,79185,1,its spring so don't forget to reverse your battery cables so the air conditioner comes on instead of the heat, military_uniform notebook bulletproof_vest rifle stretcher
4827,95874,0,hello is that everything you need ? i thought you left your smile back there, desk file monitor web_site notebook
4828,73160,1,i love muslims point me to right direction, rifle assault_rifle revolver holster space_bar
4829,35084,0,have you ever tried ethiopian food? neither have they, pajama apron jersey sweatshirt library
4830,42801,1,send me location, ram bighorn ibex ox Weimaraner
4831,27059,1,chicks be like the blacker the berry the sweeter the juice, book_jacket mask comic_book nail coffee_mug
4832,23790,0,uncle : that ain't all your hair me: them ain't all your kids #thanksgivingclapback, wig mask lipstick hair_spray wool
4833,46053,1,white people love snitching so much they created yelp, notebook laptop library web_site bookshop
4834,75940,0,clint eastwood and michelle obama, bearskin wig book_jacket cellular_telephone stage
4835,26579,0,when you glue your ass shut so your uncle can't rape you survival, suit Windsor_tie academic_gown notebook wig
4836,56193,1,how to cook turkey in usa how to cook turkey in romania, bakery comic_book web_site book_jacket mask
4837,7458,1,transgender satan is not amused, drumstick oboe stage bassoon sax
4838,75602,1,made rice krispies way before kellogg's rt @tooracist: my japanese girlfriend didn't get this joke. i had to drop the bomb twice, vase soap_dispenser pitcher water_jug ping-pong_ball
4839,30982,0,they probably arguing over some little shit, jean cellular_telephone hog park_bench sandal
4840,67385,1,"dark humor is like hitler some people call it wrong, , but i find it completely justified", book_jacket comic_book sax barbershop bookshop
4841,6791,0,great news! my iq tests came back negative, book_jacket barbershop comic_book baseball academic_gown
4842,52349,1,no racism, chimpanzee gorilla macaque patas guenon
4843,58916,0,socialism: because you don't need toilet paper when there is no food, suit Windsor_tie comic_book web_site book_jacket
4844,4321,0,"""if that uckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016", book_jacket wig poncho vestment jersey
4845,10358,1,why arent there any pharmacies in africa? because you cant take medicine on an empty stomach, jersey comic_book Band_Aid soccer_ball book_jacket
4846,71480,0,i may be blind but at least i'm not black, Siamese_cat sunglasses fur_coat sunglass king_penguin
4847,28491,0,that post was so shit mel gibson is making a film about it, sunglass sunglasses ballplayer lab_coat loupe
4848,41823,0,get your nails ready. you never know when you have to show them off, perfume web_site bell_pepper vine_snake television
4849,31742,0,when you and ya partner see an unarmed black youth, library academic_gown lab_coat bookshop stethoscope
4850,9284,0,the world's most wanted terrorist obama bin lying, bow_tie Windsor_tie comic_book suit book_jacket
4851,1924,1,whats the difference between a feminist and a suicide vest? a suicide vest actually accomplishes something when its triggered, hair_spray papillon neck_brace sleeping_bag Cardigan
4852,63078,1,"when you fuck a black guy cuz you thought they all had big dicks, but it was small, and now your purse is missing", lab_coat window_shade wig window_screen hair_spray
4853,81249,0,husband husband you are my husband, abaya bathing_cap mortarboard academic_gown racket
4854,17564,0,do i make you horny baby.... do i??????, stole sweatshirt cloak paper_towel wig
4855,24109,0,pride week, face_powder dough bubble Granny_Smith Band_Aid
4856,2384,0,caitlin jenner showing off her new whip, sports_car racer car_wheel convertible grille
4857,19758,0,my religion is the religion of peace if you don't believe in it we will kill you, cricket grasshopper leafhopper matchstick mantis
4858,32570,0,women deserve equal rights and support, seat_belt dumbbell crutch drumstick barbell
4859,62057,0,"whenever i go to a bar i shout out ""you cheating whore!!!"" whoever turns around is who i'm buying drinks for!", comic_book stage theater_curtain hair_spray candle
4860,57430,1,"you say dirty infidel, i say filthy goyim! you make them become cucks, i'll mow them down with trucks! side by side for white genocide!", ski_mask baseball ballplayer crash_helmet sleeping_bag
4861,23076,1,"*somethings bad happens* medieval europe: jews i swear, it was the guy with the long nose", jersey wig brassiere maillot stole
4862,65429,0,"""why do you keep pressuring me to do anal ?"" me: so much to do, so much to see, so what's wrong with taking the backstreets ?", stage microphone flute sax acoustic_guitar
4863,78314,1,this steak is so black it's trying to abandon the baby potatoes, torch racket web_site comic_book punching_bag
4864,71584,0,"look! we have a right to be angry, stop bombing our country", torch hair_spray shower_cap whistle bathing_cap
4865,59840,1,hunger games he's winning, sleeping_bag vestment cloak book_jacket prayer_rug
4866,58134,1,show m an american ghetto and i'll show you a place where white democrats are in power, suit Loafer jean cellular_telephone bow_tie
4867,82761,1,"if your phone gets wet, try putting it in dry rice at night, the rice will attract asians who will fix your electronics for you", book_jacket packet pill_bottle loupe wooden_spoon
4868,89063,0,you boys every played hot potato, bow parachute ski safety_pin apron
4869,49658,0,first off i'm t.i. not kanye west, throne jean parallel_bars rocking_chair park_bench
4870,59340,0,you can't be racist if. nvm you are racist, seat_belt book_jacket military_uniform drumstick hatchet
4871,93512,1,once you go black so does your eye, wig Band_Aid lipstick academic_gown book_jacket
4872,20165,0,how white liberals treat minorities who don't vote democrat, jersey miniskirt racket maillot balance_beam
4873,70465,1,i know who my enemy is and i know he's watching us now and you're just his nigger, Windsor_tie web_site lab_coat neck_brace jersey
4874,67913,0,see here's your mistake you added a fuck that i didnt give, pajama hair_spray book_jacket cellular_telephone Band_Aid
4875,19670,0,when ur too young to know racism but ur happy cause u got a new pet, golden_retriever Leonberg Tibetan_terrier kuvasz soft-coated_wheaten_terrier
4876,14908,1,the floor is jews, cannon warplane projectile missile rifle
4877,24576,1,when did you have lunch?, sarong seashore swimming_trunks bikini volleyball
4878,67948,0,that's black people for you what did you expect?, meat_loaf conch burrito plate chocolate_sauce
4879,25760,0,me every time i'm out in public there's too too many people on this this earth. we need a new plague, Windsor_tie suit cornet comic_book book_jacket
4880,85269,0,"crisis hotline, how can i help? well...i'm feeling suicidal... great! can you fly a plane?!", racer car_wheel crash_helmet mountain_bike web_site
4881,20643,0,when you're about to play with yourself but you can't stop thinking about that gorilla dream from last night, gorilla siamang howler_monkey gibbon orangutan
4882,62351,0,i see you what you did there, Windsor_tie suit cornet lab_coat loupe
4883,29354,0,"during the holocaust, jewish bodies were treated like trash", book_jacket comic_book web_site seashore envelope
4884,95264,0,"if your refund is more than you paid in taxes you aren't getting ""your taxes"" back, you're getting ""my taxes"" back!", suit comic_book web_site bulletproof_vest mask
4885,74268,1,trump supporters be like fucking mexicans, rifle crash_helmet motor_scooter moped unicycle
4886,68745,1,i'm a gnigger and you've been robbed, fur_coat book_jacket cloak comic_book panpipe
4887,91530,0,when the whole squad roasts the jewish kid, lipstick face_powder pick notebook pretzel
4888,72130,0,you cant handle the truth, military_uniform bearskin ballplayer bow_tie bolo_tie
4889,67394,0,once you go black so does your eye, lipstick mortarboard academic_gown wig seat_belt
4890,92637,1,"i almost joined the kkk once.. but there weren't enough gay, black women in town to justify me volunteering that much free time", book_jacket marimba moving_van pickup beach_wagon
4891,4637,0,when your chinese food shows up completely uncooked, tench potter's_wheel comic_book notebook barracouta
4892,54210,0,investigating homicide in lgbtq community, sea_lion shoe_shop cellular_telephone stage umbrella
4893,16702,0,vlad the impaler loved eating food and killing people, book_jacket comic_book web_site menu packet
4894,51284,0,perfect girls don't exi, knee_pad volleyball rugby_ball brassiere bikini
4895,36892,1,is there any greater joy for us men than raping women? what in the goddamn fuck, jersey stole maillot Band_Aid sweatshirt
4896,96253,0,when you're cool with the lbgtq community, binoculars loudspeaker pencil_sharpener web_site joystick
4897,24865,0,"quick, which one is a bb gun? oops, too late.. ..you're dead", tripod assault_rifle rifle revolver reflex_camera
4898,14079,0,"dear single girls, please stop saying you should give up and get a cat. if no man wants you, please don't force an innocent cat to live with you", polecat weasel black-footed_ferret Egyptian_cat mink
4899,82740,0,your daddy shoulda pulled out!, bow_tie passenger_car Windsor_tie suit moving_van
4900,19065,0,your memes suck show us your tits, stage racket ping-pong_ball tennis_ball ocarina
4901,94158,0,great apes, macaque patas guenon titi squirrel_monkey
4902,28641,0,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted, wine_bottle tobacco_shop shoe_shop red_wine lipstick
4903,21674,1,"hey bro i'm not racist bro but ever noticed poo coloured women are loud, ugly, stupid, fat and act like primates? i haven't noticed that", Eskimo_dog malamute Siberian_husky book_jacket sunglass
4904,86795,0,people report my shit i produce more shit, chimpanzee wine_bottle maraca marimba microphone
4905,64329,1,i like my coffee like i like my slaves extra dark, hatchet sandal book_jacket sarong gown
4906,32854,1,how do you like them well done please!, teddy fur_coat iron greenhouse ram
4907,54831,0,time barack hussein obama muslim of the year, suit Windsor_tie book_jacket academic_gown prison
4908,93405,1,i like my coffee like i like my women in the kitchen where they belong, jean sarong cleaver apron tench
4909,36049,0,knowing white people he's probably the father, suit Windsor_tie book_jacket bookshop bow_tie
4910,9148,0,friends come and go but brothers last forever, military_uniform bathing_cap academic_gown prison mortarboard
4911,70231,0,who wore the kufi best??, shower_cap lab_coat hand_blower torch stethoscope
4912,60798,0,sunday family fun day!, comic_book book_jacket rifle tray jersey
4913,94230,0,kathy bates in the movie waterboy, racket shopping_basket strainer comic_book barbershop
4914,49316,1,whenever you feel stupid remember hindus wash themselves and purifies their souls the river is the 5th most polluted river in the wolrd, lakeside seashore jigsaw_puzzle pier scoreboard
4915,90728,1,i hate 3 things: racism. sexism and white men, book_jacket comic_book wig maillot maillot
4916,35970,1,when i grow up... lol nevermind, harmonica Band_Aid face_powder cellular_telephone kuvasz
